,6PG5,6PG8,6PG9,6PG10,6PG11,6PG12,6PG15,6PG25,6PG27,6PG28,6PG30,ML11,ML12,ML15,ML17,6PG33,6PG35
33,0.44102500372602343,0.3681884999940508,0.00792590126602349,0.01741228051080093,0.18864034232325497,0.2112987226921425,0.0069564392951938885,0.14833959252697781,0.061116820429364165,0.05514255223101436,0.7196829040367388,0.03762829225073371,0.12309082073699923,0.7286483516011768,0.05208780363282688,0.43457868178654413,0.2654334078727525
34,0.028921223546871867,0.3277274616885755,0.0006852048193475339,0.3059010195813959,0.5247852009378473,0.00848546707924467,0.0018753560247877327,0.16075591047860657,0.1918042271727051,0.19305030300090037,0.051552706563093374,0.11501845593542495,0.20776519906335741,0.05164152846351447,0.08375881661575726,0.058823587634910475,0.10328729626279731
35,0.036914717556409224,0.08294262049860564,0.1306817413522564,0.002449700575106085,0.013802460569117568,0.07205692555637157,0.003138324084654943,0.045340658973097615,0.0488080313465021,0.13934196535147886,0.07336868038323326,0.02903226939430231,0.15442896674904188,0.10457138025288759,0.08561143874200296,0.5881123959646469,0.06693647581881809
36,0.06107542239275323,0.09274362427691163,0.1622044184748862,0.1206964688883076,0.037019637981876206,0.48360788668171656,0.002324485511776077,0.0006021160081805443,0.001954711564257627,0.06313004389377055,0.1548537399305244,0.09059306611151106,0.2839956839253731,0.09511563730638373,0.20155195941818568,0.14371625430851892,0.11545338357437251
37,0.0236799632031772,0.12756023210887144,0.04279206556342101,0.04464409273011125,0.04590448681430988,0.21532688789818102,0.0026579173456475575,0.002724145480551784,0.21062432861382643,0.011804769136530195,0.2578147355299359,0.006673136126089554,0.06105152356773262,0.07993156310289368,0.2833445310019789,0.2978326480540353,0.2825655236674092
38,0.12788213335904644,0.29193689709534665,0.04518185199295928,0.07842294175617624,0.049696206707602116,0.24459534654049125,0.04375448465342264,0.04490473461999196,0.0377743470669943,0.13733177013152068,0.004459169657475397,0.02982974245342021,0.42076834573126326,0.04859969207079294,0.046569115074268384,0.06327918286780586,0.0871514569895289
39,0.035532720582386344,0.1059023244490034,0.13016930483960365,0.0012150656488019715,0.2196731451600532,0.03813687192614326,0.06599110912099965,0.0038271253909802345,0.0377528249485139,0.5791091925535553,0.06794776783362996,0.019223726242604416,0.3836598475619084,0.48072155158340063,0.05271237429551152,0.09446946713985142,0.11417802060301989
40,0.028408579033052845,0.10223757024990178,0.180503548136165,0.20036030586107387,0.05976607129083793,0.010648075068635814,0.28599755638943325,0.06519441235335396,0.16187340459865032,0.07384401925887348,0.2749796612590452,0.033637517957741704,0.10231055590794076,0.004476216562783305,0.047536456149651046,0.38746378410144144,0.3204337894863605
41,0.12759980128602283,0.31294292400574264,0.015348518413895595,0.03846685355163322,0.004731743463911285,0.15597777148917227,0.006118224207798402,0.042069388973969495,0.037262491796282264,0.05421601222767094,0.06526917277912568,0.11897378593895783,0.24499728230111256,0.08066049169095016,0.3514019612694622,0.079488460015573,0.10612193048333665
42,0.010734610718896887,0.08220264326037598,0.014506867278816372,0.23001437568120228,0.071049707585191,0.04429123650017291,0.006337584770312365,0.001984146814468003,0.0808914550394331,0.447286627761405,0.17270995463858296,0.0319766538638669,0.05681170851631972,0.3969782973550525,0.2508930590674445,0.059760697389946354,0.3091058341986301
43,0.007267790699457977,0.20671076886170373,0.031405126808349476,0.2420921878227185,0.06567837715854279,0.002186510090004808,0.0015579816464127718,0.1541679226373653,0.21774246027046212,0.09280859042537787,0.3541369731703643,0.131515405770463,0.08884689359309383,0.06894413094926556,0.13675653408090932,0.11423006326625315,0.09116672473267207
