,6PG5,6PG6,6PG8,6PG9,6PG10,6PG11,6PG12,6PG15,6PG24,6PG25,6PG27,6PG28,6PG30,ML11,ML12,ML13,ML14,ML15,ML17,6PG33,6PG34,6PG35
890,,0.248013468,0.144030725,,,,0.056450222,,,,,,,,0.237853917,0.039757391,0.004343586,,0.189887971,,0.025401642,0.19387902
891,,0.052726233,0.104917539,,,,0.039240186,,,,,,,,0.028622409,0.021031318,0.224210857,,0.049334731,,0.183628452,0.058986629
892,,0.049816597,0.118858628,,,,0.19532566,,,,,,,,0.290071001,0.104427069,0.329806982,,0.058002727,,0.003675593,0.299602132
893,,0.052986849,0.035716369,,,,0.157881717,,,,,,,,0.037436729,0.020762329,0.035040997,,0.520145736,,0.028029737,0.1612036
894,,0.114066847,0.040885084,,,,0.198947449,,,,,,,,0.033540696,0.178828527,0.288922982,,0.151968622,,0.132809235,0.067831667
895,,0.071968136,0.033413274,,,,0.048259885,,,,,,,,0.087918757,0.090282739,0.037698102,,0.060417542,,0.026965676,0.356435726
896,,0.055032806,0.138561295,,,,0.234977628,,,,,,,,0.027896166,0.023753607,0.083823243,,0.13251745,,0.193325495,0.233221509
897,,0.455728989,0.056689265,,,,0.042137182,,,,,,,,0.221555963,0.024388673,0.218006423,,0.236653904,,0.151371258,0.046949624
898,,0.234793159,0.141799932,,,,0.056260448,,,,,,,,0.046094866,0.124678417,0.035228928,,0.131081742,,0.022548668,0.041309058
899,,0.145807498,0.002187433,,,,0.328611792,,,,,,,,0.020902485,0.044135675,0.724347633,,0.224641104,,0.024165753,0.673455562
900,,0.301627216,0.033117839,,,,0.038733286,,,,,,,,0.046034258,0.001112175,0.166333601,,0.043192396,,0.142597394,0.070956033
901,,0.051183452,0.049539624,,,,0.045484834,,,,,,,,0.116258998,0.000299126,0.039220758,,0.074837765,,0.16624514,0.053906855
902,,0.040815899,0.058455174,,,,0.004783499,,,,,,,,0.033307515,0.024777754,0.072974958,,0.314968046,,0.310992419,0.020994325
903,,0.122918957,0.16956241,,,,0.153581099,,,,,,,,0.060876234,0.031398409,0.209840788,,0.043281533,,0.131195918,0.054330669
904,,0.067368493,0.050026619,,,,0.039525997,,,,,,,,0.172170903,0.201967563,0.032479695,,0.11933362,,0.088579963,0.063605789
905,,0.37002225,0.036514992,,,,0.05412701,,,,,,,,0.1648784,0.041502296,0.7041484,,0.275931653,,0.153789723,0.143675107
906,,0.079640293,0.179133794,,,,0.002561751,,,,,,,,0.028695501,0.01988508,0.302914204,,0.089425515,,0.028070487,0.05387856
907,,0.574138252,0.037415655,,,,0.001887468,,,,,,,,0.387138332,0.139337537,0.045302745,,0.124066128,,0.173037066,0.172531305
908,,0.049279108,0.037281895,,,,0.000864414,,,,,,,,0.035028888,0.048817756,0.145241286,,0.288812024,,0.007107462,0.04087321
909,,0.090377125,0.152971399,,,,0.246093778,,,,,,,,0.00694464,0.07945204,0.096421995,,0.056722503,,0.007364096,0.045186238
910,,0.056039452,0.032093302,,,,0.038538442,,,,,,,,0.050776047,0.027359537,0.125538944,,0.315798413,,0.033024936,0.090421995
911,,0.086968517,0.039368491,,,,0.344931136,,,,,,,,0.195910506,0.006177913,0.064549424,,0.047940691,,0.101306791,0.043337668
912,,0.175515947,0.147128374,,,,0.029737022,,,,,,,,0.116672218,0.018745394,0.345300582,,0.052116868,,0.032981785,0.051237868
913,,0.063400916,0.036215449,,,,0.109231305,,,,,,,,0.032312819,0.134996323,0.099895938,,0.576041643,,0.039855492,0.170250745
914,,0.050185352,0.119027399,,,,0.035371866,,,,,,,,0.153312918,0.083863694,0.143692792,,0.259667969,,0.273277983,0.04762331
915,,0.050044602,0.101489773,,,,0.013176335,,,,,,,,0.04380279,0.021700057,0.116640459,,0.078476943,,0.047627608,0.07176306
916,,0.24365869,0.03528713,,,,0.029950126,,,,,,,,0.17968237,0.022670153,0.039442623,,0.27357479,,0.099590969,0.132203476
917,,0.077476097,0.031667467,,,,0.185474494,,,,,,,,0.116936305,0.128292053,0.007165809,,0.062884102,,0.0220739,0.036081501
918,,0.600012223,0.064676706,,,,0.002626065,,,,,,,,0.031898537,0.024716615,0.223819214,,0.160525875,,0.033989763,0.02959146
919,,0.066473073,0.15468965,,,,0.172556308,,,,,,,,0.170539857,0.020644765,0.394612591,,0.049275078,,0.148533828,0.187224836
920,,0.050660679,0.166097809,,,,0.04321846,,,,,,,,0.029820381,0.090143992,0.195251995,,0.060679068,,0.116140021,0.049517583
921,,0.199289794,0.034519868,,,,0.006392432,,,,,,,,0.032469658,0.090772317,0.035117508,,0.031720499,,0.131046067,0.157010111
922,,0.043382608,0.053285668,,,,0.001376826,,,,,,,,0.169097754,0.021513831,0.069259784,,0.298022986,,0.034260221,0.050300021
923,,0.193129895,0.032751903,,,,0.001738915,,,,,,,,0.050378728,0.122190545,0.199757588,,0.275106638,,0.12867979,0.102080519
924,,0.047329447,0.151973276,,,,0.017644603,,,,,,,,0.062126772,0.022745477,0.238197932,,0.055540341,,0.020938918,0.052153139
925,,0.512098103,0.034176662,,,,0.042710985,,,,,,,,0.031126253,0.145815987,0.033297571,,0.218671752,,,0.220658425
926,,0.05898587,0.064231222,,,,0.003918481,,,,,,,,0.041077659,0.105333292,0.057370968,,0.272700377,,,0.20429243
927,,0.048346733,0.146011844,,,,0.154641341,,,,,,,,0.170522586,0.14467068,0.090219125,,0.049907677,,,0.01236935
928,,0.192950269,0.035826471,,,,0.216241159,,,,,,,,0.029404315,0.026992968,0.149306259,,0.149803322,,,0.060398327
929,,0.044642695,0.039879563,,,,0.037119045,,,,,,,,0.183217024,0.043350911,0.194708995,,0.19940665,,,0.064654464
930,,0.055610908,0.10854495,,,,0.223698089,,,,,,,,0.136422658,0.102134845,0.063496617,,0.06554077,,,0.283223299
931,,0.077556283,0.036224271,,,,0.03370126,,,,,,,,0.031904975,0.027779081,0.078575981,,,,,0.206399925
932,,0.051787373,0.142429614,,,,0.473933793,,,,,,,,0.029604911,0.025045082,0.128773844,,,,,0.036685802
933,,0.044661049,0.005000315,,,,0.039573832,,,,,,,,0.317961364,0.096188398,0.035800857,,,,,0.174604837
934,,0.423610611,0.029025321,,,,0.062437919,,,,,,,,0.146316276,0.085826873,0.081746319,,,,,0.073935556
935,,0.27658353,0.058633879,,,,0.004028203,,,,,,,,0.031955979,0.022911619,0.148754025,,,,,0.053566665
936,,0.081597749,0.044822856,,,,0.000654317,,,,,,,,0.030443868,0.144070113,0.038197724,,,,,0.059981541
937,,0.052600422,0.05556748,,,,0.092446006,,,,,,,,0.266703848,0.020428377,0.077361822,,,,,0.282504775
938,,0.050291173,0.06397898,,,,0.041851063,,,,,,,,0.056940208,0.184246036,0.057909194,,,,,0.153267317
939,,0.188558693,0.162405796,,,,0.003359197,,,,,,,,0.05418511,0.020534142,0.035557342,,,,,0.106988023
940,,0.051356965,0.073466743,,,,0.259721375,,,,,,,,0.09412096,0.027368157,0.170339395,,,,,0.059405766
941,,0.059429266,0.118092046,,,,0.003668911,,,,,,,,0.203124526,0.030547585,0.032897282,,,,,0.065698918
942,,0.433711896,0.032373388,,,,0.200218788,,,,,,,,0.045141885,0.308853507,0.036996922,,,,,0.15589069
943,,0.199138973,0.140511489,,,,0.036422575,,,,,,,,0.03054436,0.021045682,0.032471016,,,,,0.052080375
944,,0.046542713,0.038087694,,,,0.112663557,,,,,,,,0.139187826,0.0644072,0.09309478,,,,,0.038888087
945,,0.043743608,0.146906524,,,,0.051289814,,,,,,,,0.065751919,0.026088388,0.154210962,,,,,0.188963984
946,,0.074282717,0.032051891,,,,0.004204109,,,,,,,,0.105407675,0.166035154,0.199789626,,,,,0.103421828
947,,0.193704221,0.039462898,,,,0.050742062,,,,,,,,0.028594054,0.02913879,0.168254072,,,,,0.211654502
948,,0.049641098,0.189045655,,,,0.149810062,,,,,,,,0.040141538,0.0406622,0.038007276,,,,,0.086143369
949,,0.086893408,0.140927578,,,,0.182180276,,,,,,,,0.22327852,0.150252223,0.094416574,,,,,0.195091062
950,,0.191124448,0.033462057,,,,0.036312728,,,,,,,,0.033989555,0.070258807,0.278399046,,,,,0.046412294
951,,0.047083058,0.036845289,,,,0.203755459,,,,,,,,0.049910565,0.162291755,0.034566986,,,,,0.023033272
952,,0.051756313,0.031382904,,,,0.004875105,,,,,,,,0.086247261,0.025079153,0.08611209,,,,,0.272274902
953,,0.201976583,0.360598505,,,,0.213938016,,,,,,,,0.038824552,0.02444295,0.004814024,,,,,0.191341332
954,,0.177605229,0.118399279,,,,0.008843909,,,,,,,,0.123506913,0.02407345,0.073347804,,,,,0.047465855
955,,0.057097864,0.035084505,,,,0.037443366,,,,,,,,0.120462371,0.103067879,0.08838431,,,,,0.277165223
956,,0.142050274,0.062493902,,,,0.008110297,,,,,,,,0.034738533,0.01852184,0.056323888,,,,,0.258014141
957,,0.060784401,0.056283171,,,,0.003613534,,,,,,,,0.208492982,0.090524421,0.188717708,,,,,0.087816547
958,,0.196112064,0.016373829,,,,0.004875687,,,,,,,,0.027375943,0.023589969,0.036412213,,,,,0.236639611
959,,0.053778345,0.031075606,,,,0.054243175,,,,,,,,0.160992738,0.026581771,0.135532282,,,,,0.041833786
960,,0.038800533,0.144405867,,,,0.131498177,,,,,,,,0.031675277,0.123693502,0.132447662,,,,,0.235719357
961,,0.04760615,0.138510185,,,,0.008117758,,,,,,,,0.324905862,0.025624732,0.143134799,,,,,0.107779664
962,,0.048107639,0.033077931,,,,0.000226894,,,,,,,,0.032763053,0.143327143,0.03358794,,,,,0.508486832
963,,0.100846638,0.035010674,,,,0.000249541,,,,,,,,0.029673732,0.042194806,0.126436038,,,,,0.239960658
964,,0.057118395,0.01276187,,,,0.000864902,,,,,,,,0.11972711,0.085514167,0.034210422,,,,,0.006500182
965,,0.149914404,0.035842904,,,,0.00766779,,,,,,,,0.05929373,0.022522391,0.162647625,,,,,0.220302252
966,,0.04908233,0.070815589,,,,0.078553449,,,,,,,,0.031786648,0.001528193,0.03372422,,,,,0.046768059
967,,0.365642403,0.059703415,,,,0.038555814,,,,,,,,0.122555146,0.000352869,0.20861188,,,,,0.050750238
968,,0.261862252,0.033069111,,,,0.045500101,,,,,,,,0.045401696,0.124523112,0.031910001,,,,,0.361274639
969,,0.054258197,0.214128598,,,,0.32179215,,,,,,,,0.307219758,0.025397635,0.114502152,,,,,0.187851309
970,,0.079160402,0.035196901,,,,0.07439924,,,,,,,,0.205229115,0.116929376,0.183143411,,,,,0.006131889
971,,0.23458612,0.0476644,,,,0.040206293,,,,,,,,0.120160269,0.087900036,0.058696337,,,,,0.016018841
972,,0.045294259,0.040511378,,,,0.151004498,,,,,,,,0.031639675,0.023087242,0.210459548,,,,,0.058661863
973,,0.059292097,0.041037446,,,,0.001946849,,,,,,,,0.037338243,0.249035508,,,,,,0.070662828
974,,0.081287566,0.046804517,,,,0.001191954,,,,,,,,0.82975787,0.023611965,,,,,,0.201695326
975,,0.049246591,0.033206675,,,,0.001194431,,,,,,,,0.174168997,0.146174469,,,,,,0.04102627
976,,0.041438669,0.046517783,,,,0.024436034,,,,,,,,0.034703319,0.091203782,,,,,,0.047862833
977,,0.065986877,0.034800131,,,,0.15899461,,,,,,,,0.053635747,0.092225676,,,,,,0.268540174
978,,0.05363831,0.082466603,,,,0.038947644,,,,,,,,0.050931075,0.026200316,,,,,,0.149816766
979,,0.200706582,0.03389475,,,,0.07080907,,,,,,,,0.029241752,0.020819183,,,,,,0.006282637
980,,0.66977843,0.114897438,,,,0.165914678,,,,,,,,0.026559791,0.136101304,,,,,,0.047737366
981,,0.049968588,0.171728886,,,,0.100492354,,,,,,,,0.153488939,0.016021309,,,,,,0.171050749
982,,0.045597649,0.038035379,,,,0.039618449,,,,,,,,0.046288907,0.101064198,,,,,,0.037841538
983,,0.046705445,0.043989772,,,,0.003777629,,,,,,,,0.121119203,0.022296751,,,,,,0.076280682
984,,0.194856702,0.083620727,,,,0.007568576,,,,,,,,0.031633878,0.000791856,,,,,,0.348778803
985,,0.044905167,0.034985661,,,,0.001837652,,,,,,,,0.039645274,0.000242258,,,,,,0.042747269
986,,0.193859239,0.138266161,,,,0.01933816,,,,,,,,0.176192524,0.037046369,,,,,,0.224233545
987,,0.044249231,0.154451226,,,,0.043485201,,,,,,,,0.169292332,0.072591636,,,,,,0.25270344
988,,0.424035558,0.03353463,,,,0.214823499,,,,,,,,0.033707271,0.024080624,,,,,,0.200394899
989,,0.054225072,0.033862204,,,,0.084467726,,,,,,,,0.042889085,0.020423754,,,,,,0.196770011
990,,0.113111486,0.185862656,,,,0.034474468,,,,,,,,0.033840629,0.114409249,,,,,,0.244422141
991,,0.507215071,0.030977101,,,,0.062303102,,,,,,,,0.139109064,0.084363114,,,,,,0.221892255
992,,0.254034525,0.031797461,,,,0.078470769,,,,,,,,0.042872479,0.023645164,,,,,,0.135262185
993,,0.044363162,0.257973447,,,,0.181224434,,,,,,,,0.069231476,0.020943324,,,,,,0.400812429
994,,0.057825921,0.040937193,,,,0.040434382,,,,,,,,0.066431835,0.097296868,,,,,,0.112609598
995,,0.264962111,0.031670598,,,,0.184676962,,,,,,,,0.136128687,0.02028003,,,,,,0.242608719
996,,0.047720696,0.14799502,,,,0.295717991,,,,,,,,0.029192132,0.020373091,,,,,,
997,,0.297818088,0.102226021,,,,0.039443305,,,,,,,,0.036293311,0.067473023,,,,,,
998,,0.053095277,0.061084537,,,,0.06152691,,,,,,,,0.174035218,0.029893746,,,,,,
999,,0.294271238,0.1416349,,,,0.001683639,,,,,,,,0.043978408,0.113905429,,,,,,
1000,,0.066567493,0.032556996,,,,0.00049336,,,,,,,,0.131479762,0.087859474,,,,,,
1001,,0.054106957,0.023466413,,,,0.001296239,,,,,,,,0.032955239,0.01991834,,,,,,
1002,,0.042183741,0.044123181,,,,0.163083874,,,,,,,,0.054207858,0.227068692,,,,,,
1003,,0.067370755,0.130788113,,,,0.048437532,,,,,,,,0.178183436,0.019191053,,,,,,
1004,,0.049465735,0.122678217,,,,0.07721342,,,,,,,,0.115371708,0.022970097,,,,,,
1005,,0.199930201,0.031427431,,,,0.004231355,,,,,,,,0.03131977,0.141342981,,,,,,
1006,,0.0469618,0.040804911,,,,0.006259359,,,,,,,,0.031180617,0.02145625,,,,,,
1007,,0.195200288,0.183711433,,,,0.072218092,,,,,,,,0.173036322,0.019325299,,,,,,
1008,,0.046560049,0.109147295,,,,0.039835915,,,,,,,,0.152929893,0.160389264,,,,,,
1009,,0.04602719,0.148422647,,,,0.022771732,,,,,,,,0.027705439,0.022314702,,,,,,
1010,,0.288128455,0.152666483,,,,0.041535234,,,,,,,,0.039948755,0.038926336,,,,,,
1011,,0.242695303,0.032627229,,,,0.159550225,,,,,,,,0.057610193,0.098858817,,,,,,
1012,,0.708790687,0.033629011,,,,0.036601432,,,,,,,,0.159968268,0.020531218,,,,,,
1013,,0.046846182,0.177552218,,,,0.157073061,,,,,,,,0.124955623,0.037512557,,,,,,
1014,,0.201881599,0.032616253,,,,0.038759088,,,,,,,,0.029014313,0.085234467,,,,,,
1015,,0.070609489,0.055505422,,,,0.055553784,,,,,,,,0.034526306,0.022084821,,,,,,
1016,,0.055374954,0.076451736,,,,0.085058865,,,,,,,,0.056892196,0.120468277,,,,,,
1017,,0.21524473,0.140547753,,,,0.1200033,,,,,,,,0.251175074,0.021378093,,,,,,
1018,,0.04816211,0.173508987,,,,0.039628526,,,,,,,,0.031477064,0.115666162,,,,,,
1019,,0.191508283,0.038947114,,,,0.226507365,,,,,,,,0.031237775,0.024492536,,,,,,
1020,,0.046912085,0.217599117,,,,0.0374788,,,,,,,,0.119619377,0.106230785,,,,,,
1021,,0.072231468,0.032940108,,,,0.046996454,,,,,,,,0.117221373,0.084255006,,,,,,
1022,,0.246247563,0.012464278,,,,0.067955308,,,,,,,,0.028459687,0.022972672,,,,,,
1023,,0.20725503,0.030991391,,,,0.044256184,,,,,,,,0.277066673,0.11861601,,,,,,
1024,,0.242724182,0.172409185,,,,0.264125382,,,,,,,,0.030406304,0.08688515,,,,,,
1025,,0.254183546,0.068163491,,,,0.036580341,,,,,,,,0.236506179,0.021335983,,,,,,
1026,,0.057124615,0.039443583,,,,0.010095571,,,,,,,,0.035489327,0.140151521,,,,,,
1027,,0.049484778,0.037373813,,,,0.220729534,,,,,,,,0.157065779,0.003707617,,,,,,
1028,,0.203563548,0.130569061,,,,0.073970414,,,,,,,,0.032270656,0.020563783,,,,,,
1029,,0.044743629,0.035385459,,,,0.187314682,,,,,,,,0.027114993,0.044426578,,,,,,
1030,,0.065075105,0.050534504,,,,0.007745645,,,,,,,,0.163127425,0.023694247,,,,,,
1031,,0.082094519,0.132031707,,,,0.035164698,,,,,,,,0.175378254,0.033961036,,,,,,
1032,,0.302079982,0.038220731,,,,0.007252963,,,,,,,,0.03086615,0.138789871,,,,,,
1033,,0.239491263,0.060934885,,,,0.791785096,,,,,,,,0.039181098,0.023164474,,,,,,
1034,,0.054279719,0.040811598,,,,0.054658733,,,,,,,,0.087318463,0.018902402,,,,,,
1035,,0.047719086,0.035990597,,,,0.051425704,,,,,,,,0.197308561,0.166519197,,,,,,
1036,,0.122009264,0.135226728,,,,0.221152461,,,,,,,,0.140390955,0.083542101,,,,,,
1037,,0.129612551,0.238718529,,,,0.054186505,,,,,,,,0.034132423,0.021844335,,,,,,
1038,,0.064271796,0.032710989,,,,0.009265436,,,,,,,,0.025933719,0.173933873,,,,,,
1039,,0.05786574,0.049184897,,,,0.009329926,,,,,,,,0.126624704,0.022149721,,,,,,
1040,,0.199609517,0.039338586,,,,0.215630441,,,,,,,,0.030057647,0.122035319,,,,,,
1041,,0.235142474,0.095683386,,,,0.040589766,,,,,,,,0.164742145,0.021679226,,,,,,
1042,,0.046613023,0.038608617,,,,0.042941821,,,,,,,,0.030343327,0.190331753,,,,,,
1043,,0.513790176,0.260034672,,,,0.212634553,,,,,,,,0.044431237,0.024744706,,,,,,
1044,,0.494066432,0.032942645,,,,0.037206433,,,,,,,,0.116662277,0.001146904,,,,,,
1045,,0.046107135,0.035849823,,,,0.052738354,,,,,,,,0.034943434,0.013294195,,,,,,
1046,,0.416202171,0.05933511,,,,0.060626033,,,,,,,,0.13997535,0.023520926,,,,,,
1047,,0.045264124,0.260897425,,,,0.003591977,,,,,,,,0.051899532,0.019975313,,,,,,
1048,,0.1378833,0.035877657,,,,0.002206965,,,,,,,,0.032416083,0.022396233,,,,,,
1049,,0.24203206,0.012800183,,,,0.16720554,,,,,,,,0.232476902,0.023802457,,,,,,
1050,,0.045238095,0.02889273,,,,0.039869665,,,,,,,,0.16408326,0.102912693,,,,,,
1051,,0.047468407,0.194480657,,,,0.090222535,,,,,,,,0.031234491,0.022674111,,,,,,
1052,,0.3228589,0.165336842,,,,0.002959937,,,,,,,,0.030062826,0.020353995,,,,,,
1053,,0.249706036,0.03464957,,,,0.001009887,,,,,,,,0.006300921,0.09077885,,,,,,
1054,,0.068012582,0.030085356,,,,0.050773568,,,,,,,,0.005241611,0.020267527,,,,,,
1055,,0.06859056,0.134811711,,,,0.192894047,,,,,,,,0.047022351,0.148293889,,,,,,
1056,,0.053427086,0.033682014,,,,0.158079789,,,,,,,,0.034516993,0.021059996,,,,,,
1057,,0.256133241,0.071022717,,,,0.039456678,,,,,,,,0.028572461,0.101124162,,,,,,
1058,,0.059450676,0.01839322,,,,0.209571898,,,,,,,,0.0315931,0.021710833,,,,,,
1059,,0.620748095,0.033637224,,,,0.337717145,,,,,,,,0.129044234,0.107695299,,,,,,
1060,,0.123388465,0.143487291,,,,0.039403109,,,,,,,,0.13602165,0.087437752,,,,,,
1061,,0.374563221,0.031373622,,,,0.209397997,,,,,,,,0.026865973,0.02385038,,,,,,
1062,,0.056762703,0.116667944,,,,0.037161185,,,,,,,,0.028386655,0.112997465,,,,,,
1063,,0.060887522,0.04173959,,,,0.420889949,,,,,,,,0.12357947,0.093908942,,,,,,
1064,,0.062445427,0.143642943,,,,0.047649915,,,,,,,,0.038382524,0.039765851,,,,,,
1065,,0.046800942,0.066615109,,,,0.005600434,,,,,,,,0.218492425,0.036394478,,,,,,
1066,,0.061473269,0.047507179,,,,0.000173185,,,,,,,,0.030930477,0.035674368,,,,,,
1067,,0.092993395,0.042033873,,,,,,,,,,,,0.215302394,0.023758907,,,,,,
1068,,0.051734122,0.003661445,,,,,,,,,,,,0.030133849,0.145228555,,,,,,
1069,,0.238794585,0.035197743,,,,,,,,,,,,0.030549328,0.245282752,,,,,,
1070,,0.058200751,0.144751736,,,,,,,,,,,,0.206170938,0.002389781,,,,,,
1071,,0.065401354,0.141778176,,,,,,,,,,,,0.032384495,0,,,,,,
1072,,0.114494315,0.036384234,,,,,,,,,,,,0.046552609,0.02384052,,,,,,
1073,,0.52433801,0.044096896,,,,,,,,,,,,0.176941774,0.101695542,,,,,,
1074,,0.050377034,0.144394076,,,,,,,,,,,,0.172881214,0.034325076,,,,,,
1075,,0.070780029,0.035052217,,,,,,,,,,,,0.031651669,0.019240107,,,,,,
1076,,0.291618941,0.083369429,,,,,,,,,,,,0.153568032,0.101918898,,,,,,
1077,,0.06488583,0.034778035,,,,,,,,,,,,0.270362054,0.024491549,,,,,,
1078,,0.04667223,0.033953934,,,,,,,,,,,,0.253252294,0.097457197,,,,,,
1079,,0.203697211,0.055403454,,,,,,,,,,,,0.029857478,0.022584347,,,,,,
1080,,0.098380744,0.135353716,,,,,,,,,,,,0.042423354,0.121490396,,,,,,
1081,,0.248134037,0.037937128,,,,,,,,,,,,0.130995291,0.141303157,,,,,,
1082,,0.076010168,0.017547364,,,,,,,,,,,,0.029069854,0.118172761,,,,,,
1083,,0.050969773,0.032385138,,,,,,,,,,,,0.131563262,0.025097298,,,,,,
1084,,0.199907102,0.159183287,,,,,,,,,,,,0.004101548,0.127653589,,,,,,
1085,,0.19402747,0.031549265,,,,,,,,,,,,0.046030273,0.152375123,,,,,,
1086,,0.048470816,0.039548119,,,,,,,,,,,,0.080389791,0.078023912,,,,,,
1087,,0.004137215,0.216860754,,,,,,,,,,,,0.038159695,0.013048998,,,,,,
1088,,0.065900132,0.038684866,,,,,,,,,,,,0.16008352,0.020373933,,,,,,
1089,,0.134144894,0.035616206,,,,,,,,,,,,0.031134187,0.107101638,,,,,,
1090,,0.005250619,0.171117695,,,,,,,,,,,,0.042816467,0.106153443,,,,,,
1091,,0.049740083,0.033021786,,,,,,,,,,,,0.046668491,0.138309907,,,,,,
1092,,0.066688569,0.096320841,,,,,,,,,,,,0.180954655,0.304333698,,,,,,
1093,,0.049946601,0.10835008,,,,,,,,,,,,0.034746048,0.001477952,,,,,,
1094,,0.193742581,0.096628809,,,,,,,,,,,,0.030420192,0.031124,,,,,,
1095,,0.190863988,0.142648887,,,,,,,,,,,,0.131259475,0.11456561,,,,,,
1096,,0.046023038,0.034036201,,,,,,,,,,,,0.029063039,0.002882664,,,,,,
1097,,0.403735107,0.07831501,,,,,,,,,,,,0.166341755,0.037583879,,,,,,
1098,,0.430342517,0.136837995,,,,,,,,,,,,0.02991939,0.021677506,,,,,,
1099,,0.190965122,0.034841757,,,,,,,,,,,,0.154858818,0.081638268,,,,,,
1100,,0.049691027,0.021555283,,,,,,,,,,,,0.190022312,0.025228988,,,,,,
1101,,0.065772748,0.038169676,,,,,,,,,,,,0.034046858,0.171988487,,,,,,
1102,,0.306677182,0.168704982,,,,,,,,,,,,0.030004629,0.021361815,,,,,,
1103,,0.080022689,0.052083127,,,,,,,,,,,,0.191179857,0.022743545,,,,,,
1104,,0.314744378,0.030648328,,,,,,,,,,,,0.073918021,0.146609019,,,,,,
1105,,0.189135225,0.234683889,,,,,,,,,,,,0.013299567,0.022531737,,,,,,
1106,,0.048733576,0.051449823,,,,,,,,,,,,0.152149501,0.254138522,,,,,,
1107,,0.045370758,0.2169912,,,,,,,,,,,,0.037104594,0.025435858,,,,,,
1108,,0.046017015,0.034441113,,,,,,,,,,,,0.163866738,0.003657827,,,,,,
1109,,0.048889932,0.032467256,,,,,,,,,,,,0.129710032,0.02936587,,,,,,
1110,,0.193879864,0.03320815,,,,,,,,,,,,0.104229005,0.117988103,,,,,,
1111,,0.191074288,0.063952001,,,,,,,,,,,,0.02873957,0.021088452,,,,,,
1112,,0.047530091,0.035571082,,,,,,,,,,,,0.045614124,0.111036258,,,,,,
1113,,0.045042126,0.066491659,,,,,,,,,,,,0.042193141,0.104763535,,,,,,
1114,,0.654461757,0.032209853,,,,,,,,,,,,0.224695943,0.43695908,,,,,,
1115,,0.097971786,0.133563499,,,,,,,,,,,,0.032286359,0.153511268,,,,,,
1116,,0.272777127,0.033858877,,,,,,,,,,,,0.02606587,0.020917827,,,,,,
1117,,0.056618492,0.030119134,,,,,,,,,,,,0.13362404,0.238500459,,,,,,
1118,,0.04528204,0.146642701,,,,,,,,,,,,0.031570318,0.042874333,,,,,,
1119,,0.044389248,0.1586727,,,,,,,,,,,,0.122957803,0.089944522,,,,,,
1120,,0.153250947,0.053789424,,,,,,,,,,,,0.178143359,0.023278258,,,,,,
1121,,0.01114366,0.039784713,,,,,,,,,,,,0.03392095,0.032138338,,,,,,
1122,,0.058812735,0.057321824,,,,,,,,,,,,0.156708791,0.144268937,,,,,,
1123,,0.037748099,0.036814813,,,,,,,,,,,,0.035736715,0.204694316,,,,,,
1124,,0.110076115,0.062273964,,,,,,,,,,,,0.022345885,0.098096191,,,,,,
1125,,0.265678659,0.029644702,,,,,,,,,,,,0.138580915,0.108349594,,,,,,
1126,,0.067315364,0.150253285,,,,,,,,,,,,0.029704565,0.027153833,,,,,,
1127,,0.060173505,0.007818029,,,,,,,,,,,,0.059077297,0.001841131,,,,,,
1128,,0.057716406,0.141332485,,,,,,,,,,,,0.057688205,0.025091265,,,,,,
1129,,0.332305109,0.037632319,,,,,,,,,,,,0.168834077,0.119229849,,,,,,
1130,,0.065293107,0.028714535,,,,,,,,,,,,0.029355148,0.021496438,,,,,,
1131,,0.05053493,0.032776056,,,,,,,,,,,,0.031113821,0.024729323,,,,,,
1132,,0.195500089,0.176388005,,,,,,,,,,,,0.156423473,0.162865855,,,,,,
1133,,0.04624537,0.03570161,,,,,,,,,,,,0.031037516,0.022869291,,,,,,
1134,,0.053436285,0.016813069,,,,,,,,,,,,0.179744242,0.046218232,,,,,,
1135,,0.051798105,0.033043562,,,,,,,,,,,,0.034063852,0.046991554,,,,,,
1136,,0.050022357,0.140126494,,,,,,,,,,,,0.217890362,0.095200076,,,,,,
1137,,0.110533395,0.139495235,,,,,,,,,,,,0.029779198,0.058718874,,,,,,
1138,,0.050821593,0.036846446,,,,,,,,,,,,0.150958829,0.085702844,,,,,,
1139,,0.044665036,0.04246878,,,,,,,,,,,,0.041297175,0.022238172,,,,,,
1140,,0.0617246,0.036530237,,,,,,,,,,,,0.132114185,0.027715618,,,,,,
1141,,0.047557887,0.001248174,,,,,,,,,,,,0.029336509,0.023909924,,,,,,
1142,,0.204824868,0.029305897,,,,,,,,,,,,0.038466861,0.169294647,,,,,,
1143,,0.045765431,0.210245532,,,,,,,,,,,,0.079382437,0.020433042,,,,,,
1144,,0.1879533,0.18413797,,,,,,,,,,,,0.165466276,0.032704544,,,,,,
1145,,0.072484509,0.035689884,,,,,,,,,,,,0.03664754,0.072137402,,,,,,
1146,,0.192679552,0.033537248,,,,,,,,,,,,0.312193988,0.025251872,,,,,,
1147,,0.051919723,0.143676568,,,,,,,,,,,,0.029635356,0.120668474,,,,,,
1148,,0.076234437,0.14151765,,,,,,,,,,,,0.248186178,0.021263579,,,,,,
1149,,0.222587515,0.03802134,,,,,,,,,,,,0.034036081,0.083734052,,,,,,
1150,,0.043951201,0.038397879,,,,,,,,,,,,0.032079413,0.021489009,,,,,,
1151,,0.073813822,0.208342312,,,,,,,,,,,,0.122679433,0.020319974,,,,,,
